Year,Week,Current_Week_Min_Price,Current_Week_Max_Price,Current_Week_Mean_Price,Current_Week_Std_Price,Price_Range_Week,Forecast_Temp_Mean_Next_Week,Forecast_Temp_Min_Next_Week,Forecast_Temp_Max_Next_Week,Forecast_Rain_Sum_Next_Week,Forecast_Humidity_Mean_Next_Week,Forecast_Wind_Mean_Next_Week,Forecast_Sunshine_Sum_Next_Week,Target_Next_Week_Mean_Price,Target_Next_Week_Min_Price,Target_Next_Week_Max_Price,Rolling_3W_Mean,Rolling_3W_Std,Pct_Change_Last_Week,Price_Trend_Slope_3W,Past_3W_Temp_Mean,Past_3W_Temp_Std,Past_3W_Rain_Sum,Past_3W_Humidity_Mean,Past_3W_Wind_Mean,Past_3W_Sunshine_Sum,Temp_Anomaly,Rain_Anomaly,Volatility_Rain_Interaction,Next_Week_Month,Is_Monsoon_Next_Week,Is_Harvest_Season_Next_Week,Is_Festive_Week_Next_Week,Price_Direction,Pct_Change_Week,Lag_1W_Price,Lag_2W_Price,Price_Velocity,Price_Acceleration,Momentum_Strength,Heat_Stress_Days_Next_Week,Cold_Stress_Days_Next_Week,Heavy_Rain_Indicator_Next_Week,Drought_Indicator_Next_Week,Temp_Volatility_Next_Week,Humidity_Volatility_Next_Week,Price_Position_Ratio,Resistance_Level,Support_Level,Near_Resistance,Near_Support,Market_Activity,Activity_Change,Data_Quality_Flag,Variety_1st Sort,Variety_Big,Variety_Dry F.A.Q.,Variety_Local,Variety_Nasik,Variety_Onion,Variety_Other,Variety_Red,Market_Alipurduar,Market_Asansol,Market_Balarampur,Market_Balurghat,Market_Bankura Sadar,Market_Bara Bazar (Posta Bazar),Market_Barasat,Market_Baruipur(Canning),Market_Baxirhat,Market_Belacoba,Market_Bethuadahari,Market_Birbhum,Market_Bishnupur(Bankura),Market_Bolpur,Market_Burdwan,Market_Chakdah,Market_Champadanga,Market_Coochbehar,Market_Darjeeling,Market_Dhupguri,Market_Diamond Harbour(South 24-pgs),Market_Dinhata,Market_Durgapur,Market_Egra/contai,Market_English Bazar,Market_Falakata,Market_Gajol,Market_Gangarampur(Dakshin_Dinajpur),Market_Garbeta(Medinipur),Market_Ghatal,Market_Habra,Market_Jalpaiguri Sadar,Market_Jangipur,Market_Kalipur,Market_Kalna,Market_Kalyani,Market_Karimpur,Market_Karsiyang(Matigara),Market_Kasipur,Market_Katwa,Market_Medinipur(West),Market_Mekhliganj,Market_Moynaguri,Market_Nadia,Market_Pandua,Market_Pundibari,Market_Purulia,Market_Raiganj,Market_Ramkrishanpur(Howrah),Market_Rampurhat,Market_Ranaghat,Market_Sainthia,Market_Samsi,Market_Sheoraphuly,Market_Siliguri,Market_Tamluk (Medinipur E),Market_Uluberia,District_Alipurduar,District_Bankura,District_Birbhum,District_Coochbehar,District_Dakshin_Dinajpur,District_Darjeeling,District_Hooghly,District_Howrah,District_Jalpaiguri,District_Kolkata,District_Malda,District_Medinipur(E),District_Medinipur(W),District_Murshidabad,District_Nadia,District_North 24 Parganas,District_Paschim Bardhaman,District_Purba Bardhaman,District_Puruliya,District_South 24 Parganas,District_Uttar Dinajpur
2023,1,2200,2600,2385.714286,106.904497,400,16.128571,8.8,26.3,0.0,76.285714,3.714286,243960.38,2285.714286,2100.0,2400.0,2865.606416,0.0,0.0,0.0,25.317975,0.0,23.146479,79.290705,4.576688,603394.405986,-9.189404,-23.146479,0.0,1,0,0,0,0,-1.796407,2861.520791,2869.876731,0.0,0.0,0.0,0,1,0,0,17.5,0.0,-3.0,2385.714286,2385.714286,1,1,7,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,2100,2400,2285.714286,37.796447,300,15.216667,7.4,23.0,0.0,82.5,2.816667,185023.76,2200.0,2000.0,2400.0,2385.714286,0.0,-4.191617,0.0,16.128571,0.0,0.0,76.285714,3.714286,243960.38,-0.911905,0.0,0.0,1,0,0,0,1,0.15625,2385.714286,2869.876731,0.0,0.0,0.0,0,1,0,0,15.6,4.394164,-3.0,2385.714286,2285.714286,1,1,7,0.0,0.928571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,2000,2400,2200.0,109.544512,400,18.266667,12.0,26.3,0.0,71.666667,3.166667,105343.61,2133.333333,2000.0,2300.0,2335.714286,70.710678,-3.75,0.0,15.672619,0.644814,0.0,79.392857,3.265476,428984.14,2.594048,0.0,0.0,1,0,0,0,0,-2.337662,2285.714286,2385.714286,0.0,0.0,0.0,0,0,0,0,14.3,5.436207,-1.91929,2385.714286,2200.0,0,1,6,-0.142857,0.642857,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,4,2000,2300,2133.333333,57.735027,300,19.32,13.7,26.1,0.0,82.2,4.24,176113.7,2100.0,2000.0,2200.0,2290.47619,92.948673,-3.030303,-92.857143,16.537302,1.565542,0.0,76.81746,3.23254,534327.75,2.782698,0.0,0.0,1,0,0,0,0,-2.34375,2200.0,2285.714286,-92.857143,-92.857143,92.857143,0,0,0,0,12.4,6.169849,-1.690641,2385.714286,2133.333333,0,1,3,-0.5,0.571429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,2000,2200,2100.0,0.0,200,19.371429,13.4,26.0,0.0,77.0,4.742857,239337.11,2114.285714,2000.0,2300.0,2206.349206,76.388631,-1.5625,-76.190476,17.601111,2.131093,0.0,78.788889,3.407778,466481.07,1.770317,0.0,0.0,2,0,1,0,0,0.0,2133.333333,2200.0,16.666667,109.52381,76.190476,0,0,0,0,12.6,5.266807,-1.392212,2385.714286,2100.0,0,1,5,0.666667,0.857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,2000,2300,2114.285714,37.796447,300,20.057143,10.1,29.8,0.2,69.714286,3.071429,262498.62,2100.0,2000.0,2200.0,2144.444444,50.917508,0.680272,-50.0,18.986032,0.623519,0.0,76.955556,4.049841,520794.42,1.071111,0.2,10.183502,2,0,1,0,1,0.506757,2100.0,2133.333333,26.190476,9.523809,50.0,0,0,0,0,19.7,6.271824,-0.592306,2285.714286,2100.0,0,1,7,0.4,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,2000,2200,2100.0,0.0,200,22.533333,17.9,28.9,0.0,73.0,4.733333,89369.51,1700.0,800.0,2200.0,2115.873016,16.72326,-0.675676,-9.52381,19.582857,0.411548,0.2,76.304762,4.018095,677949.43,2.950476,-0.2,-3.344652,2,0,1,0,0,0.0,2114.285714,2100.0,40.47619,14.285714,9.52381,0,0,0,0,11.0,3.648688,-0.949158,2200.0,2100.0,1,1,7,0.0,0.714286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8,800,2200,1700.0,692.820323,1400,23.2,15.1,31.8,0.0,66.75,4.6,153689.38,1275.0,900.0,1900.0,2104.761905,8.247861,-19.047619,0.0,20.653968,1.663298,0.2,73.238095,4.18254,591205.24,2.546032,-0.2,-1.649572,2,0,1,0,0,-35.294118,2100.0,2114.285714,9.52381,-30.95238,0.0,0,0,0,0,16.7,3.126377,-3.0,2133.333333,1700.0,0,1,3,-0.571429,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,9,900,1900,1275.0,359.397644,1000,24.216667,15.1,32.9,0.0,65.333333,5.516667,233998.65,1633.333333,1100.0,2000.0,1971.428571,235.172538,-25.0,-207.142857,21.930159,1.655975,0.2,69.821429,4.134921,505557.51,2.286508,-0.2,-47.034508,3,0,1,0,1,10.196078,1700.0,2100.0,-207.142857,-216.666667,207.142857,0,0,0,0,17.8,4.079363,-2.961352,2114.285714,1275.0,0,1,4,0.333333,0.714286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,10,1100,2000,1633.333333,233.809039,900,23.416667,17.8,33.5,0.2,73.666667,5.466667,173838.99,1600.0,1500.0,1700.0,1691.666667,412.563126,28.104575,-412.5,23.316667,0.847709,0.0,68.361111,4.95,477057.54,0.1,0.2,82.512625,3,0,1,0,1,6.297376,1275.0,1700.0,-205.357143,1.785714,412.5,0,0,0,0,15.7,4.458917,-0.141393,2114.285714,1275.0,0,0,6,0.5,0.857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,11,1500,1700,1600.0,0.0,200,21.76,17.5,28.6,3.7,83.0,5.68,143323.52,1640.0,1500.0,1800.0,1536.111111,228.572462,-2.040816,-33.333333,23.611111,0.535499,0.2,68.583333,5.194444,561527.02,-1.851111,3.5,800.003617,3,0,1,0,0,0.0,1633.333333,1275.0,379.166667,584.52381,33.333333,0,0,1,0,11.1,8.838049,0.279513,2100.0,1275.0,0,0,6,0.0,0.785714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12,1500,1800,1640.0,54.772256,300,23.05,19.4,28.2,0.1,80.0,5.05,59152.8,1700.0,1600.0,1800.0,1502.777778,197.964176,2.5,162.5,23.131111,1.25298,3.9,74.0,5.554444,551161.16,-0.081111,-3.8,-752.263867,3,0,1,0,0,-0.609756,1600.0,1633.333333,195.833333,-183.333334,162.5,0,0,0,0,8.8,4.76484,0.693167,1700.0,1275.0,1,0,5,-0.166667,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,13,1600,1800,1700.0,0.0,200,25.557143,18.6,34.4,0.0,71.0,6.157143,294501.81,1621.428571,1500.0,1800.0,1624.444444,21.430335,3.658537,3.333333,22.742222,0.870162,4.0,78.888889,5.398889,376315.31,2.814921,-4.0,-85.72134,4,0,1,0,0,0.0,1640.0,1600.0,-159.166667,-355.0,3.333333,0,0,0,0,15.8,6.244998,3.0,1700.0,1275.0,1,0,2,-0.6,0.642857,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,14,1500,1800,1621.428571,56.694671,300,28.314286,18.3,36.3,0.0,62.571429,5.185714,300803.54,1435.714286,1300.0,1600.0,1646.666667,50.33223,-4.621849,50.0,23.455714,1.93081,3.8,78.0,5.629048,496978.13,4.858571,-3.8,-191.262472,4,0,1,0,0,-1.211454,1700.0,1640.0,46.666667,205.833334,50.0,1,0,0,0,18.0,8.715847,-0.50143,1700.0,1600.0,1,1,7,2.5,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,15,1300,1600,1435.714286,62.678317,300,27.716667,20.8,38.1,0.0,74.0,6.666667,249022.25,1483.333333,1300.0,1600.0,1653.809524,41.065735,-11.453744,-9.285714,25.640476,2.633132,0.1,71.190476,5.464286,654458.15,2.07619,-0.1,-4.106573,4,0,1,0,0,-1.368159,1621.428571,1700.0,-59.285714,-105.952381,9.285714,1,0,0,0,17.3,5.925272,-3.0,1700.0,1435.714286,0,1,7,0.0,0.928571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,16,1300,1600,1483.333333,40.824829,300,25.866667,19.4,33.7,0.0,71.333333,4.466667,129600.0,1466.666667,1300.0,1700.0,1585.714286,135.714286,3.31675,-132.142857,27.196032,1.450433,0.0,69.190476,6.003175,844327.6,-1.329365,0.0,0.0,4,0,1,0,1,0.963082,1435.714286,1621.428571,-122.857143,-63.571429,132.142857,0,0,0,0,14.3,5.979051,-0.754386,1700.0,1435.714286,0,1,6,-0.142857,0.642857,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,17,1300,1700,1466.666667,115.470054,400,27.675,21.7,35.0,0.0,72.25,5.975,170048.73,1450.0,1200.0,1700.0,1513.492063,96.46041,-1.123596,-69.047619,27.299206,1.276093,0.0,69.301587,5.439683,679425.79,0.375794,0.0,0.0,5,0,0,0,0,0.0,1483.333333,1435.714286,63.095238,185.952381,69.047619,0,0,0,0,13.3,1.354861,-0.485436,1700.0,1435.714286,0,1,3,-0.5,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,18,1200,1700,1450.0,129.099445,500,29.433333,22.5,39.2,0.0,61.333333,6.833333,260188.04,1541.666667,1400.0,1700.0,1461.904762,24.164028,-1.136364,15.47619,27.086111,1.056275,0.0,72.527778,5.702778,548670.98,2.347222,0.0,0.0,5,0,0,0,0,-2.758621,1466.666667,1483.333333,84.523809,21.428571,15.47619,1,0,0,0,16.7,6.055492,-0.492665,1621.428571,1435.714286,0,1,4,0.333333,0.714286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,1400,1700,1541.666667,66.458007,300,26.157143,22.3,32.7,0.0,81.428571,5.671429,206091.28,1478.571429,1300.0,1700.0,1466.666667,16.666667,6.321839,-16.666667,27.658333,1.783392,0.0,68.305556,5.758333,559836.77,-1.50119,0.0,0.0,5,0,0,0,1,0.092664,1450.0,1466.666667,-32.142857,-116.666666,16.666667,0,0,0,0,10.4,10.060139,3.0,1541.666667,1435.714286,1,0,6,0.5,0.928571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,20,1300,1700,1478.571429,111.269728,400,27.275,21.8,32.8,0.3,79.0,4.8,150043.03,1600.0,1500.0,1700.0,1486.111111,48.828877,-4.092664,37.5,27.755159,1.639566,0.0,71.670635,6.159921,636328.05,-0.480159,0.3,14.648663,5,0,0,0,1,2.898551,1541.666667,1450.0,54.166667,86.309524,37.5,0,0,0,0,11.0,10.968346,-0.15441,1541.666667,1450.0,1,1,7,0.166667,0.785714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,1500,1700,1600.0,0.0,200,30.65,24.7,37.9,0.0,74.0,6.175,174953.32,1600.0,1500.0,1700.0,1490.079365,46.904359,8.21256,14.285714,27.621825,1.665404,0.3,73.920635,5.768254,616322.35,3.028175,-0.3,-14.071308,5,0,0,0,0,0.0,1478.571429,1541.666667,-23.214286,-77.380953,14.285714,1,0,0,0,13.2,3.787735,2.343506,1600.0,1450.0,1,0,4,-0.428571,0.571429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,22,1500,1700,1600.0,0.0,200,30.883333,25.3,37.9,0.3,77.666667,3.866667,210193.75,1633.333333,1500.0,1800.0,1540.079365,60.729846,0.0,29.166667,28.027381,2.339017,0.3,78.142857,5.54881,531087.63,2.855952,0.0,0.0,6,1,0,0,0,0.0,1600.0,1478.571429,14.880953,38.095239,29.166667,1,0,0,0,12.6,2.589151,0.986675,1600.0,1450.0,1,0,4,0.0,0.714286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,23,1500,1800,1633.333333,51.639778,300,27.2,24.9,31.1,3.3,88.8,5.5,104982.48,1840.0,1600.0,2000.0,1559.52381,70.106818,2.083333,60.714286,29.602778,2.019288,0.6,76.888889,4.947222,535190.1,-2.402778,2.7,189.28841,6,1,0,0,1,1.399417,1600.0,1600.0,31.547619,16.666666,60.714286,0,0,1,0,6.2,7.707524,1.052815,1633.333333,1478.571429,1,0,6,0.5,0.785714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,24,1600,2000,1840.0,89.442719,400,26.5,23.6,33.3,104.5,93.0,4.4,61622.56,1840.0,1600.0,2000.0,1611.111111,19.245009,12.653061,16.666667,29.577778,2.062518,3.6,80.155556,5.180556,490129.55,-3.077778,24.88,478.815823,6,1,0,0,0,-2.173913,1633.333333,1600.0,-44.047619,-75.595238,16.666667,0,0,1,0,9.7,7.923617,3.0,1840.0,1478.571429,1,0,5,-0.166667,0.714286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,25,1600,2000,1840.0,54.772256,400,27.866667,25.8,30.8,7.3,91.333333,4.633333,42498.13,2100.0,1800.0,2400.0,1691.111111,130.014244,0.0,120.0,28.194444,2.354802,108.1,86.488889,4.588889,376798.79,-0.327778,-21.18,-2753.701693,6,1,0,0,1,1.630435,1840.0,1633.333333,103.333333,147.380952,120.0,0,0,1,0,5.0,2.11485,1.145174,1840.0,1600.0,1,0,5,0.0,0.571429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,26,1800,2400,2100.0,100.0,600,28.62,26.0,33.5,72.4,90.0,4.14,101142.84,2160.0,2000.0,2400.0,1771.111111,119.319056,14.130435,103.333333,27.188889,0.683401,115.1,91.044444,4.844444,209103.17,1.431111,0.0,0.0,7,1,0,0,1,4.761905,1840.0,1840.0,-16.666667,-120.0,103.333333,0,0,1,0,7.5,1.503083,2.756382,2100.0,1600.0,1,0,3,-0.4,0.571429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,27,2000,2400,2160.0,54.772256,400,28.666667,26.3,33.3,123.6,90.0,4.616667,74637.35,2183.333333,2000.0,2300.0,1926.666667,150.11107,2.857143,130.0,27.662222,1.074685,184.2,91.444444,4.391111,205263.53,1.004444,0.0,0.0,7,1,0,0,0,-0.462963,2100.0,1840.0,26.666667,43.333334,130.0,0,0,1,0,7.0,0.7698,1.554405,2160.0,1633.333333,1,0,5,0.666667,0.785714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,28,2000,2300,2183.333333,68.313005,300,30.933333,26.7,36.4,1.0,80.666667,4.033333,224340.63,2258.333333,2200.0,2400.0,2033.333333,170.098011,1.080247,160.0,28.384444,0.449015,203.3,90.444444,4.463333,218278.32,2.548889,-27.48,-4674.293341,7,1,0,0,1,1.046892,2160.0,2100.0,30.0,3.333333,160.0,1,0,1,0,9.7,5.388603,0.881845,2183.333333,1840.0,1,0,6,0.2,0.857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,29,2200,2400,2258.333333,20.412415,200,29.94,27.3,34.4,0.0,85.2,2.48,119157.06,2330.0,2200.0,2500.0,2147.777778,42.990094,3.435115,41.666667,29.406667,1.322338,197.0,86.888889,4.263333,400120.82,0.533333,-28.48,-1224.357866,7,1,0,0,0,-0.189773,2183.333333,2160.0,-118.333333,-148.333333,41.666667,0,0,0,0,7.1,4.667302,2.571652,2258.333333,1840.0,1,0,6,0.0,0.785714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,30,2200,2500,2330.0,44.72136,300,30.257143,27.0,36.7,1.2,84.285714,5.157143,166973.15,2292.857143,2200.0,2550.0,2200.555556,51.379128,3.173432,49.166667,29.846667,1.136212,124.6,85.288889,3.71,418135.04,0.410476,-27.28,-1401.622617,7,1,0,0,0,-0.858369,2258.333333,2183.333333,7.5,125.833333,49.166667,1,0,1,0,9.7,2.397378,2.519397,2330.0,2100.0,1,0,5,-0.166667,0.857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,31,2200,2550,2292.857143,93.222724,350,28.833333,26.8,32.7,1.0,89.166667,4.866667,63133.98,2650.0,2400.0,3000.0,2257.222222,73.339646,-1.594114,73.333333,30.376825,0.507366,2.2,83.384127,3.890159,510470.84,-1.543492,-1.2,-88.007575,8,1,0,0,1,0.934579,2330.0,2258.333333,24.166666,16.666666,73.333333,0,0,1,0,5.9,2.594676,0.485889,2330.0,2160.0,1,0,7,0.4,0.928571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
